Date,Open,High,Low,Close,Adj Close,Volume
2014-12-15,9.996999740600586,10.085000038146973,9.723999977111816,9.821000099182129,7.478433609008789,16749000
2014-12-16,9.774999618530273,9.968000411987305,9.60099983215332,9.732999801635742,7.4114227294921875,22113000
2014-12-17,9.732999801635742,9.984999656677246,9.550000190734863,9.89900016784668,7.565032482147217,27875000
2014-12-18,10.09000015258789,10.199999809265137,10.0,10.164999961853027,7.768316745758057,33281000
2014-12-19,10.173999786376953,10.234999656677246,9.944999694824219,10.015000343322754,7.653682708740234,65173000
2014-12-22,10.100000381469727,10.15999984741211,10.0,10.140999794006348,7.749974727630615,15924000
2014-12-23,10.234000205993652,10.25,10.057000160217285,10.07800006866455,7.701826572418213,13011000
2014-12-24,10.092000007629395,10.123000144958496,10.027999877929688,10.071999549865723,7.697244644165039,6358000
2014-12-26,10.097000122070312,10.133000373840332,10.020999908447266,10.062000274658203,7.689601421356201,5761000
2014-12-29,10.062000274658203,10.138999938964844,9.918999671936035,10.128999710083008,7.740804672241211,13677000
2014-12-30,10.107000350952148,10.194000244140625,10.0600004196167,10.085000038146973,7.70717716217041,11730000
2014-12-31,10.109999656677246,10.303000450134277,10.043000221252441,10.059000015258789,7.6873064041137695,15121000
2015-01-02,10.093000411987305,10.220999717712402,9.913000106811523,10.008999824523926,7.649094104766846,13500000
2015-01-05,10.006999969482422,10.081999778747559,9.84000015258789,9.848999977111816,7.526820182800293,15596000
2015-01-06,9.895000457763672,9.907999992370605,9.517999649047852,9.625,7.355634689331055,22194000
2015-01-07,9.704999923706055,9.939000129699707,9.652999877929688,9.885000228881836,7.5543317794799805,30907000
2015-01-08,10.053000450134277,10.430000305175781,10.03600025177002,10.378999710083008,7.931856155395508,33265000
2015-01-09,10.446999549865723,10.579999923706055,10.258000373840332,10.489999771118164,8.01668930053711,23432000
2015-01-12,10.506999969482422,10.564000129699707,10.272000312805176,10.315999984741211,7.883711338043213,18692000
2015-01-13,10.378000259399414,10.73799991607666,10.17300033569336,10.258000373840332,7.839389801025391,24337000
2015-01-14,10.111000061035156,10.348999977111816,10.00100040435791,10.33899974822998,7.901288032531738,20984000
2015-01-15,10.355999946594238,10.553999900817871,10.104999542236328,10.131999969482422,7.743095874786377,18372000
2015-01-16,10.069000244140625,10.390999794006348,10.031000137329102,10.381999969482422,7.934151649475098,15375000
2015-01-20,10.369000434875488,10.52400016784668,10.258000373840332,10.487000465393066,8.014392852783203,12840000
2015-01-21,10.432999610900879,10.687999725341797,10.41100025177002,10.538000106811523,8.053369522094727,16451000
2015-01-22,10.597999572753906,10.64900016784668,10.152000427246094,10.520000457763672,8.039615631103516,20639000
2015-01-23,10.503000259399414,10.75,10.425000190734863,10.697999954223633,8.17564582824707,15088000
2015-01-26,10.673999786376953,10.706000328063965,10.461999893188477,10.67300033569336,8.156538009643555,9611000
2015-01-27,10.506999969482422,10.597999572753906,10.281999588012695,10.479000091552734,8.008281707763672,15242000
2015-01-28,10.711999893188477,10.833999633789062,10.486000061035156,10.5,8.024330139160156,23302000
2015-01-29,10.463000297546387,10.65999984741211,10.22700023651123,10.652999877929688,8.141255378723145,15842000
2015-01-30,10.529000282287598,10.67300033569336,10.26200008392334,10.288000106811523,7.8623151779174805,16938000
2015-02-02,10.324999809265137,10.348999977111816,9.916000366210938,10.241999626159668,7.827157974243164,21581000
2015-02-03,10.25,10.371999740600586,10.13599967956543,10.319999694824219,7.8867716789245605,15390000
2015-02-04,10.293000221252441,10.527999877929688,10.244999885559082,10.479999542236328,8.009045600891113,16658000
2015-02-05,10.473999977111816,10.621999740600586,10.375,10.619999885559082,8.116033554077148,16585000
2015-02-06,10.626999855041504,10.711000442504883,10.425999641418457,10.473999977111816,8.004461288452148,10682000
2015-02-09,10.395000457763672,10.4350004196167,10.182000160217285,10.223999977111816,7.813404560089111,20346000
2015-02-10,10.303999900817871,10.746000289916992,10.288999557495117,10.704000473022461,8.180231094360352,20398000
2015-02-11,10.678999900817871,10.829999923706055,10.633000373840332,10.793999671936035,8.249008178710938,17169000
2015-02-12,10.880000114440918,11.003999710083008,10.845999717712402,10.970000267028809,8.383513450622559,21072000
2015-02-13,11.0,11.020000457763672,10.809000015258789,11.015000343322754,8.417902946472168,14614000
2015-02-17,11.020000457763672,11.135000228881836,10.909000396728516,11.086999893188477,8.472929000854492,15312000
2015-02-18,11.031999588012695,11.059000015258789,10.928999900817871,11.0,8.406440734863281,16681000
2015-02-19,11.0,11.109999656677246,10.96500015258789,11.09000015258789,8.4752197265625,13196000
2015-02-20,11.142999649047852,11.215999603271484,11.045999526977539,11.206000328063965,8.56386947631836,19283000
2015-02-23,11.300000190734863,11.322999954223633,11.196000099182129,11.28499984741211,8.624241828918457,23854000
2015-02-24,11.350000381469727,11.359999656677246,11.16100025177002,11.317999839782715,8.649463653564453,23213000
2015-02-25,11.329000473022461,11.390000343322754,11.230999946594238,11.267999649047852,8.611252784729004,38216000
2015-02-26,12.324000358581543,12.98900032043457,12.305000305175781,12.925000190734863,9.877565383911133,89263000
2015-02-27,12.869999885559082,12.869999885559082,12.61400032043457,12.76200008392334,9.752998352050781,33825000
2015-03-02,12.720999717712402,13.086999893188477,12.720999717712402,12.902000427246094,9.859991073608398,27893000
2015-03-03,12.824000358581543,12.894000053405762,12.756999969482422,12.821999549865723,9.798852920532227,18682000
2015-03-04,12.769000053405762,12.98799991607666,12.437000274658203,12.9399995803833,9.889031410217285,36143000
2015-03-05,12.935999870300293,13.154000282287598,12.878000259399414,13.057000160217285,9.97844409942627,21688000
2015-03-06,13.0,13.048999786376953,12.75,12.788999557495117,9.773633003234863,22329000
2015-03-09,12.779000282287598,12.859000205993652,12.692999839782715,12.711999893188477,9.714787483215332,17835000
2015-03-10,12.571999549865723,12.692999839782715,12.451000213623047,12.51200008392334,9.561946868896484,17688000
2015-03-11,12.529999732971191,12.647000312805176,12.45199966430664,12.465999603271484,9.526788711547852,17742000
2015-03-12,12.288000106811523,12.621000289916992,12.154999732971191,12.612000465393066,9.638368606567383,22305000
2015-03-13,12.571000099182129,12.675000190734863,12.394000053405762,12.5,9.55277156829834,18414000
2015-03-16,12.687000274658203,13.045000076293945,12.670000076293945,12.987000465393066,9.924947738647461,23077000
2015-03-17,12.880999565124512,12.960000038146973,12.75,12.90999984741211,9.866105079650879,19006000
2015-03-18,12.866000175476074,13.128000259399414,12.769000053405762,13.043999671936035,9.99793529510498,21250000
2015-03-19,13.050000190734863,13.295000076293945,13.001999855041504,13.204000473022461,10.120573997497559,24461000
2015-03-20,13.343000411987305,13.418000221252441,13.220000267028809,13.329000473022461,10.216384887695312,55522000
2015-03-23,13.5,13.628000259399414,13.388999938964844,13.444000244140625,10.30453109741211,23849000
2015-03-24,13.496999740600586,13.536999702453613,13.288000106811523,13.312000274658203,10.203352928161621,25819000
2015-03-25,13.26200008392334,13.333000183105469,12.4399995803833,12.442999839782715,9.537286758422852,48853000
2015-03-26,12.026000022888184,12.513999938964844,11.696000099182129,12.470999717712402,9.558747291564941,45058000
2015-03-27,12.49899959564209,12.899999618530273,12.484999656677246,12.821000099182129,9.82701301574707,24297000
2015-03-30,12.982999801635742,13.09000015258789,12.829999923706055,13.055000305175781,10.00637149810791,19523000
2015-03-31,12.930999755859375,12.949999809265137,12.67300033569336,12.697999954223633,9.73273754119873,16402000
2015-04-01,12.666000366210938,12.696000099182129,12.361000061035156,12.562999725341797,9.629263877868652,21830000
2015-04-02,12.611000061035156,12.690999984741211,12.463000297546387,12.501999855041504,9.582509994506836,14508000
2015-04-06,12.336999893188477,12.67300033569336,12.25,12.583000183105469,9.64459228515625,14227000
2015-04-07,12.651000022888184,12.717000007629395,12.539999961853027,12.5649995803833,9.630797386169434,16132000
2015-04-08,12.54699993133545,12.746999740600586,12.529999732971191,12.678999900817871,9.71817398071289,13607000
2015-04-09,12.583999633789062,12.793999671936035,12.5649995803833,12.722000122070312,9.751129150390625,13961000
2015-04-10,12.755999565124512,12.79699993133545,12.607000350952148,12.682000160217285,9.720470428466797,11669000
2015-04-13,12.725000381469727,12.746999740600586,12.510000228881836,12.53499984741211,9.607802391052246,10483000
2015-04-14,12.505999565124512,12.534000396728516,12.21399974822998,12.39799976348877,9.50279426574707,16047000
2015-04-15,12.47700023651123,12.630000114440918,12.46500015258789,12.59000015258789,9.649954795837402,16893000
2015-04-16,12.506999969482422,12.616000175476074,12.479999542236328,12.532999992370605,9.606267929077148,15456000
2015-04-17,12.369000434875488,12.428000450134277,12.093999862670898,12.1850004196167,9.339530944824219,26817000
2015-04-20,12.25,12.381999969482422,12.220000267028809,12.303000450134277,9.429980278015137,13295000
2015-04-21,12.432000160217285,12.505000114440918,12.293999671936035,12.3100004196167,9.435343742370605,20616000
2015-04-22,12.390999794006348,12.800000190734863,12.274999618530273,12.789999961853027,9.803252220153809,22580000
2015-04-23,12.522000312805176,12.545999526977539,12.255000114440918,12.406999588012695,9.50969123840332,28053000
2015-04-24,12.373000144958496,12.373000144958496,11.586999893188477,11.949999809265137,9.159412384033203,55059000
2015-04-27,12.0,12.194000244140625,11.871999740600586,12.015000343322754,9.209234237670898,27320000
2015-04-28,12.038000106811523,12.100000381469727,11.456000328063965,11.744999885559082,9.002285957336426,31023000
2015-04-29,11.60200023651123,11.751999855041504,11.475000381469727,11.70300006866455,8.9700927734375,20903000
2015-04-30,11.668999671936035,11.894000053405762,11.62600040435791,11.687999725341797,8.958598136901855,21339000
2015-05-01,11.791999816894531,12.343000411987305,11.788000106811523,12.279999732971191,9.412349700927734,25334000
2015-05-04,12.282999992370605,12.385000228881836,12.086000442504883,12.116000175476074,9.286643028259277,14207000
2015-05-05,12.010000228881836,12.067000389099121,11.663000106811523,11.678999900817871,8.951696395874023,22090000
2015-05-06,11.784000396728516,11.836999893188477,11.538999557495117,11.678000450134277,8.950932502746582,14475000
2015-05-07,12.0,12.36400032043457,12.0,12.248000144958496,9.387823104858398,23542000
2015-05-08,12.319999694824219,12.493000030517578,12.27299976348877,12.333000183105469,9.452972412109375,14846000
2015-05-11,12.357000350952148,12.38599967956543,12.260000228881836,12.281000137329102,9.413118362426758,12418000
2015-05-12,12.20199966430664,12.357999801635742,12.130000114440918,12.295000076293945,9.423847198486328,10264000
2015-05-13,12.36299991607666,12.484000205993652,12.230999946594238,12.312999725341797,9.437642097473145,11857000
2015-05-14,12.413999557495117,12.868000030517578,12.36400032043457,12.694000244140625,9.7296724319458,23279000
2015-05-15,12.779000282287598,12.949999809265137,12.656999588012695,12.786999702453613,9.800951957702637,22627000
2015-05-18,12.795000076293945,13.039999961853027,12.727999687194824,13.017999649047852,9.978010177612305,17984000
2015-05-19,13.086000442504883,13.1850004196167,12.925000190734863,12.946999549865723,9.923589706420898,16053000
2015-05-20,12.994000434875488,13.107000350952148,12.810999870300293,12.91100025177002,9.89599609375,18721000
2015-05-21,12.951000213623047,13.003000259399414,12.784000396728516,12.958999633789062,9.932788848876953,21309000
2015-05-22,12.982000350952148,13.383000373840332,12.982000350952148,13.263999938964844,10.166566848754883,22856000
2015-05-26,13.435999870300293,13.45300006866455,13.064000129699707,13.130000114440918,10.063854217529297,26781000
2015-05-27,13.208999633789062,14.482000350952148,13.161999702453613,14.14900016784668,10.844898223876953,114248000
2015-05-28,14.50100040435791,14.54699993133545,13.600000381469727,14.23799991607666,10.913113594055176,249123000
2015-05-29,14.411999702453613,14.923999786376953,14.41100025177002,14.807000160217285,11.349237442016602,118244000
2015-06-01,14.824000358581543,15.050000190734863,14.515000343322754,14.661999702453613,11.238099098205566,83579000
2015-06-02,14.640999794006348,14.666999816894531,14.314000129699707,14.416000366210938,11.049548149108887,41264000
2015-06-03,14.600000381469727,14.600000381469727,14.281000137329102,14.305999755859375,10.965230941772461,30450000
2015-06-04,14.24899959564209,14.343999862670898,14.04800033569336,14.119999885559082,10.822667121887207,28017000
2015-06-05,14.097000122070312,14.404000282287598,13.930999755859375,14.380999565124512,11.022722244262695,38593000
2015-06-08,14.357000350952148,14.376999855041504,13.753000259399414,13.86299991607666,10.625685691833496,54422000
2015-06-09,13.895000457763672,14.072999954223633,13.651000022888184,14.020999908447266,10.746787071228027,44071000
2015-06-10,13.993000030517578,14.39799976348877,13.984000205993652,14.28600025177002,10.949905395507812,42617000
2015-06-11,14.218000411987305,14.326000213623047,14.10200023651123,14.199000358581543,10.883221626281738,31517000
2015-06-12,14.128999710083008,14.14799976348877,13.98799991607666,14.04699993133545,10.766716957092285,19145000
2015-06-15,13.916000366210938,14.402000427246094,13.901000022888184,14.312000274658203,10.969834327697754,34565000
2015-06-16,14.270000457763672,14.348999977111816,14.137999534606934,14.199000358581543,10.883221626281738,20998000
2015-06-17,14.149999618530273,14.25,13.946000099182129,14.069000244140625,10.814043998718262,25429000
2015-06-18,14.072999954223633,14.375,14.072999954223633,14.300000190734863,10.991599082946777,25298000
2015-06-19,14.300999641418457,14.390999794006348,14.15999984741211,14.288999557495117,10.983142852783203,26881000
2015-06-22,14.416000366210938,14.513999938964844,14.199999809265137,14.32800006866455,11.01312255859375,22846000
2015-06-23,14.395999908447266,14.395999908447266,14.086000442504883,14.163999557495117,10.887062072753906,21497000
2015-06-24,14.206000328063965,14.222000122070312,13.982999801635742,13.996999740600586,10.758700370788574,22402000
2015-06-25,14.012999534606934,14.104999542236328,13.883000373840332,13.92300033569336,10.701821327209473,17538000
2015-06-26,13.885000228881836,13.904000282287598,13.475000381469727,13.515000343322754,10.388213157653809,71798000
2015-06-29,13.28499984741211,13.520999908447266,13.104000091552734,13.201000213623047,10.146862030029297,40473000
2015-06-30,13.380000114440918,13.437999725341797,13.211999893188477,13.293000221252441,10.217573165893555,28695000
2015-07-01,13.440999984741211,13.770000457763672,13.432000160217285,13.550000190734863,10.415117263793945,43059000
2015-07-02,13.5600004196167,13.774999618530273,13.53499984741211,13.763999938964844,10.579606056213379,32797000
2015-07-06,13.616000175476074,13.76099967956543,13.38700008392334,13.420000076293945,10.315194129943848,30188000
2015-07-07,13.395000457763672,13.444999694824219,12.616000175476074,13.284000396728516,10.21065902709961,59268000
2015-07-08,13.010000228881836,13.133999824523926,12.685999870300293,12.805000305175781,9.842477798461914,51371000
2015-07-09,13.017999649047852,13.13599967956543,12.371999740600586,12.468000411987305,9.583441734313965,73469000
2015-07-10,12.66100025177002,13.081999778747559,12.649999618530273,12.984000205993652,9.980064392089844,50948000
2015-07-13,13.137999534606934,13.137999534606934,12.845999717712402,12.918000221252441,9.929335594177246,25304000
2015-07-14,12.9350004196167,13.248000144958496,12.85099983215332,13.229999542236328,10.169150352478027,26289000
2015-07-15,13.166999816894531,13.348999977111816,13.081999778747559,13.17199993133545,10.124568939208984,23100000
2015-07-16,13.36299991607666,13.47700023651123,13.08899974822998,13.470000267028809,10.353625297546387,33977000
2015-07-17,13.496000289916992,13.5,13.196000099182129,13.366000175476074,10.273685455322266,29000000
2015-07-20,13.454999923706055,13.562000274658203,13.375,13.46399974822998,10.349014282226562,23563000
2015-07-21,13.510000228881836,13.637999534606934,13.413999557495117,13.451000213623047,10.339022636413574,31532000
2015-07-22,12.704000473022461,13.0,12.538000106811523,12.958999633789062,9.96084976196289,61346000
2015-07-23,13.118000030517578,13.5,13.050000190734863,13.196999549865723,10.143783569335938,30608000
2015-07-24,13.35099983215332,13.385000228881836,12.833999633789062,12.847999572753906,9.875526428222656,36311000
2015-07-27,12.734999656677246,12.75,12.40999984741211,12.46500015258789,9.58113956451416,34893000
2015-07-28,12.557999610900879,12.954999923706055,12.35200023651123,12.842000007629395,9.870918273925781,27869000
2015-07-29,12.836999893188477,12.911999702453613,12.545000076293945,12.857999801635742,9.883213996887207,33407000
2015-07-30,12.574000358581543,12.878999710083008,12.506999969482422,12.765000343322754,9.811734199523926,39169000
2015-07-31,12.833999633789062,12.833999633789062,12.496000289916992,12.513999938964844,9.618805885314941,30593000
2015-08-03,12.642000198364258,12.74899959564209,12.423999786376953,12.579999923706055,9.669529914855957,27273000
2015-08-04,12.555000305175781,12.555000305175781,11.87600040435791,12.347000122070312,9.490435600280762,47467000
2015-08-05,12.300000190734863,12.569000244140625,12.100000381469727,12.475000381469727,9.588825225830078,34158000
2015-08-06,12.503999710083008,12.539999961853027,12.0600004196167,12.32699966430664,9.475067138671875,46052000
2015-08-07,12.10200023651123,12.39799976348877,12.081999778747559,12.255000114440918,9.419724464416504,30527000
2015-08-10,12.348999977111816,12.739999771118164,12.300000190734863,12.727999687194824,9.783294677734375,28907000
2015-08-11,12.564000129699707,12.623000144958496,12.291999816894531,12.420999526977539,9.547320365905762,26744000
2015-08-12,12.159000396728516,12.668000221252441,12.062000274658203,12.572999954223633,9.664154052734375,27205000
2015-08-13,12.562000274658203,12.682000160217285,12.401000022888184,12.418999671936035,9.545780181884766,14571000
2015-08-14,12.399999618530273,12.449999809265137,12.116999626159668,12.196000099182129,9.374375343322754,26496000
2015-08-17,12.131999969482422,12.552000045776367,12.079999923706055,12.552000045776367,9.64801025390625,21293000
2015-08-18,12.57699966430664,12.57699966430664,12.178000450134277,12.223999977111816,9.395895957946777,19502000
2015-08-19,12.157999992370605,12.277999877929688,11.930000305175781,12.145000457763672,9.335172653198242,30891000
2015-08-20,12.008000373840332,12.064000129699707,11.503000259399414,11.503000259399414,8.841704368591309,41756000
2015-08-21,11.274999618530273,11.548999786376953,11.133000373840332,11.145000457763672,8.56653118133545,56472000
2015-08-24,10.109000205993652,11.50100040435791,10.0,10.994000434875488,8.450465202331543,69040000
2015-08-25,11.413000106811523,11.5,10.819999694824219,10.85099983215332,8.340546607971191,43921000
2015-08-26,11.260000228881836,11.673999786376953,11.118000030517578,11.619999885559082,8.931632995605469,59354000
2015-08-27,12.050000190734863,12.699999809265137,12.038000106811523,12.62600040435791,9.7048921585083,91882000
2015-08-28,12.553000450134277,12.772000312805176,12.468999862670898,12.76200008392334,9.809426307678223,36322000
2015-08-31,12.663999557495117,12.803999900817871,12.5,12.597000122070312,9.682599067687988,30087000
2015-09-01,12.152000427246094,12.501999855041504,11.8100004196167,11.937000274658203,9.175296783447266,49749000
2015-09-02,12.21500015258789,12.406999588012695,12.015999794006348,12.404000282287598,9.53425407409668,36700000
2015-09-03,12.539999961853027,12.6899995803833,12.321000099182129,12.376999855041504,9.513498306274414,29954000
2015-09-04,12.12399959564209,12.380999565124512,12.0649995803833,12.114999771118164,9.312115669250488,24923000
2015-09-08,12.539999961853027,12.932999610900879,12.482000350952148,12.916000366210938,9.927797317504883,35477000
2015-09-09,13.017999649047852,13.178999900817871,12.630000114440918,12.717000007629395,9.774836540222168,31502000
2015-09-10,12.854000091552734,12.916000366210938,12.479999542236328,12.871999740600586,9.893977165222168,36224000
2015-09-11,12.815999984741211,13.121999740600586,12.694000244140625,13.107999801635742,10.075377464294434,39606000
2015-09-14,13.25,13.373000144958496,13.0600004196167,13.119000434875488,10.083829879760742,34643000
2015-09-15,13.213000297546387,13.494999885559082,13.100000381469727,13.437999725341797,10.329029083251953,30804000
2015-09-16,13.388999938964844,13.388999938964844,13.026000022888184,13.14900016784668,10.138578414916992,27317000
2015-09-17,13.151000022888184,13.305999755859375,13.020000457763672,13.060999870300293,10.07072639465332,19918000
2015-09-18,12.854000091552734,12.949000358581543,12.65999984741211,12.758999824523926,9.837869644165039,44021000
2015-09-21,12.836999893188477,12.937999725341797,12.621999740600586,12.72599983215332,9.812423706054688,16515000
2015-09-22,12.49899959564209,12.583999633789062,12.369999885559082,12.470000267028809,9.615032196044922,22483000
2015-09-23,12.482000350952148,12.779999732971191,12.380999565124512,12.553999900817871,9.679800033569336,21879000
2015-09-24,12.40999984741211,12.53499984741211,11.944999694824219,12.40999984741211,9.568769454956055,44995000
2015-09-25,12.595999717712402,12.892999649047852,12.520000457763672,12.673999786376953,9.772326469421387,35087000
2015-09-28,12.595999717712402,12.817000389099121,12.081000328063965,12.085000038146973,9.318180084228516,39887000
2015-09-29,12.190999984741211,12.248000144958496,11.805999755859375,11.967000007629395,9.227193832397461,47991000
2015-09-30,12.178999900817871,12.52299976348877,12.100000381469727,12.50100040435791,9.638937950134277,43955000
2015-10-01,12.310999870300293,12.489999771118164,11.949999809265137,12.21399974822998,9.417641639709473,45674000
2015-10-02,11.99899959564209,12.336000442504883,11.821000099182129,12.333000183105469,9.509398460388184,35207000
2015-10-05,12.395999908447266,12.487000465393066,12.095999717712402,12.121999740600586,9.346705436706543,39085000
2015-10-06,12.076000213623047,12.10099983215332,11.152999877929688,11.711000442504883,9.029807090759277,115846000
2015-10-07,11.864999771118164,11.954000473022461,11.581999778747559,11.86400032043457,9.147774696350098,37284000
2015-10-08,11.751999855041504,11.795999526977539,11.378999710083008,11.668999671936035,8.997420310974121,41409000
2015-10-09,11.656000137329102,11.807999610900879,11.553999900817871,11.690999984741211,9.014381408691406,34479000
2015-10-12,11.758999824523926,11.79800033569336,11.576000213623047,11.767999649047852,9.073755264282227,24184000
2015-10-13,11.633999824523926,11.666999816894531,11.321000099182129,11.342000007629395,8.745287895202637,32475000
2015-10-14,11.300000190734863,11.776000022888184,11.23799991607666,11.746000289916992,9.056790351867676,33530000
2015-10-15,11.800000190734863,12.199000358581543,11.769000053405762,12.187000274658203,9.396827697753906,49316000
2015-10-16,12.1899995803833,12.197999954223633,11.989999771118164,12.107000350952148,9.335143089294434,19866000
2015-10-19,12.100000381469727,12.12600040435791,11.737000465393066,11.895999908447266,9.17244815826416,18593000
2015-10-20,11.847000122070312,12.006999969482422,11.760000228881836,11.98900032043457,9.244155883789062,21920000
2015-10-21,12.175999641418457,12.267999649047852,12.01099967956543,12.050000190734863,9.291191101074219,28197000
2015-10-22,12.161999702453613,12.562000274658203,12.121000289916992,12.534000396728516,9.66438102722168,34344000
2015-10-23,12.746999740600586,12.984000205993652,12.406000137329102,12.958000183105469,9.991308212280273,35498000
2015-10-26,12.805999755859375,12.805999755859375,12.27400016784668,12.361000061035156,9.530989646911621,58129000
2015-10-27,12.309000015258789,12.515000343322754,12.093999862670898,12.14900016784668,9.367525100708008,32280000
2015-10-28,12.479000091552734,12.78499984741211,12.369999885559082,12.708999633789062,9.79931640625,30966000
2015-10-29,12.100000381469727,12.416000366210938,11.871999740600586,12.008999824523926,9.259577751159668,61582000
2015-10-30,12.085000038146973,12.402000427246094,12.017000198364258,12.312999725341797,9.493977546691895,25516000
2015-11-02,12.366000175476074,12.520999908447266,12.246000289916992,12.380000114440918,9.545637130737305,26068000
2015-11-03,12.14799976348877,12.494999885559082,12.14799976348877,12.21399974822998,9.417641639709473,26222000
2015-11-04,12.25,12.486000061035156,12.005999565124512,12.41100025177002,9.569540977478027,43098000
2015-11-05,12.491000175476074,12.5,12.0600004196167,12.105999946594238,9.334371566772461,28308000
2015-11-06,12.324999809265137,12.979000091552734,12.322999954223633,12.967000007629395,9.998248100280762,45287000
2015-11-09,12.836999893188477,12.894000053405762,12.571000099182129,12.649999618530273,9.753825187683105,28250000
2015-11-10,12.310999870300293,12.407999992370605,11.97700023651123,11.986000061035156,9.241842269897461,44759000
2015-11-11,12.020999908447266,12.270000457763672,11.982000350952148,11.994999885559082,9.248784065246582,25953000
2015-11-12,12.020999908447266,12.140999794006348,11.892000198364258,11.984999656677246,9.241074562072754,26588000
2015-11-13,11.899999618530273,11.98900032043457,11.520999908447266,11.753999710083008,9.062958717346191,39824000
2015-11-16,11.746999740600586,12.177000045776367,11.708000183105469,12.147000312805176,9.365983009338379,27796000
2015-11-17,12.145999908447266,12.368000030517578,12.100000381469727,12.206000328063965,9.411476135253906,19868000
2015-11-18,12.192000389099121,12.609999656677246,12.15999984741211,12.592000007629395,9.709100723266602,20270000
2015-11-19,12.609999656677246,12.61299991607666,12.300999641418457,12.520999908447266,9.654359817504883,32780000
