Date,Open,High,Low,Close,Adj Close,Volume
2015-06-10,31.979999542236328,32.334999084472656,31.962499618530273,32.220001220703125,28.96630859375,156349200
2015-06-11,32.29499816894531,32.54499816894531,32.119998931884766,32.147499084472656,28.901126861572266,141563600
2015-06-12,32.04750061035156,32.08250045776367,31.77750015258789,31.792499542236328,28.58197593688965,147544800
2015-06-15,31.524999618530273,31.809999465942383,31.427499771118164,31.729999542236328,28.525793075561523,175955600
2015-06-16,31.75749969482422,31.962499618530273,31.592500686645508,31.899999618530273,28.678621292114258,125976400
2015-06-17,31.93000030517578,31.969999313354492,31.684999465942383,31.825000762939453,28.6112003326416,131672400
2015-06-18,31.8075008392334,32.07749938964844,31.80500030517578,31.969999313354492,28.741559982299805,141628800
2015-06-19,31.927499771118164,31.954999923706055,31.600000381469727,31.649999618530273,28.453868865966797,218867600
2015-06-22,31.872499465942383,32.01499938964844,31.770000457763672,31.90250015258789,28.680870056152344,136157200
2015-06-23,31.8700008392334,31.90250015258789,31.719999313354492,31.75749969482422,28.550512313842773,121075600
2015-06-24,31.802499771118164,32.45000076293945,31.780000686645508,32.02750015258789,28.793249130249023,221123600
2015-06-25,32.21500015258789,32.29999923706055,31.875,31.875,28.65614891052246,127752400
2015-06-26,31.917499542236328,31.997499465942383,31.627500534057617,31.6875,28.487579345703125,176267200
2015-06-29,31.364999771118164,31.61750030517578,31.1200008392334,31.13249969482422,27.988630294799805,196645600
2015-06-30,31.392499923706055,31.530000686645508,31.21500015258789,31.357500076293945,28.19090461730957,177482800
2015-07-01,31.725000381469727,31.735000610351562,31.497499465942383,31.649999618530273,28.453868865966797,120955200
2015-07-02,31.607500076293945,31.672500610351562,31.4424991607666,31.610000610351562,28.41791343688965,108844000
2015-07-06,31.235000610351562,31.5575008392334,31.212499618530273,31.5,28.31901741027832,112241600
2015-07-07,31.47249984741211,31.537500381469727,30.9424991607666,31.422500610351562,28.249345779418945,187787200
2015-07-08,31.1200008392334,31.15999984741211,30.635000228881836,30.642499923706055,27.548112869262695,243046400
2015-07-09,30.962499618530273,31.014999389648438,29.80500030517578,30.017499923706055,26.986230850219727,314380000
2015-07-10,30.485000610351562,30.962499618530273,30.302499771118164,30.81999969482422,27.707687377929688,245418000
2015-07-13,31.25749969482422,31.440000534057617,31.079999923706055,31.415000915527344,28.242599487304688,165762000
2015-07-14,31.510000228881836,31.592500686645508,31.260000228881836,31.40250015258789,28.231361389160156,127072400
2015-07-15,31.43000030517578,31.787500381469727,31.395000457763672,31.704999923706055,28.503314971923828,134596800
2015-07-16,31.934999465942383,32.14250183105469,31.837499618530273,32.127498626708984,28.88315200805664,144889600
2015-07-17,32.27000045776367,32.404998779296875,32.07749938964844,32.404998779296875,29.13262367248535,184658800
2015-07-20,32.74250030517578,33.24250030517578,32.67499923706055,33.01750183105469,29.683273315429688,235600800
2015-07-21,33.212501525878906,33.22999954223633,32.58000183105469,32.6875,29.386598587036133,307025600
2015-07-22,30.497499465942383,31.375,30.497499465942383,31.30500030517578,28.143707275390625,461802400
2015-07-23,31.549999237060547,31.772499084472656,31.264999389648438,31.290000915527344,28.13022232055664,203998000
2015-07-24,31.329999923706055,31.434999465942383,30.975000381469727,31.125,27.981889724731445,168649200
2015-07-27,30.772499084472656,30.90250015258789,30.530000686645508,30.6924991607666,27.593063354492188,177822000
2015-07-28,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,27.730154037475586,134472400
2015-07-29,30.787500381469727,30.875,30.5674991607666,30.747499465942383,27.642505645751953,148046800
2015-07-30,30.579999923706055,30.642499923706055,30.427499771118164,30.592500686645508,27.503164291381836,134513200
2015-07-31,30.649999618530273,30.65999984741211,30.227500915527344,30.325000762939453,27.26267433166504,171540000
2015-08-03,30.375,30.642499923706055,29.3799991607666,29.610000610351562,26.619874954223633,279904000
2015-08-04,29.354999542236328,29.424999237060547,28.3125,28.65999984741211,25.765811920166016,496554400
2015-08-05,28.237499237060547,29.360000610351562,28.024999618530273,28.850000381469727,25.936626434326172,397250400
2015-08-06,28.99250030517578,29.125,28.530000686645508,28.782499313354492,25.993059158325195,211612000
2015-08-07,28.645000457763672,29.0625,28.625,28.8799991607666,26.081111907958984,154681600
2015-08-10,29.13249969482422,29.997499465942383,29.13249969482422,29.93000030517578,27.02935218811035,219806400
2015-08-11,29.452499389648438,29.545000076293945,28.332500457763672,28.372499465942383,25.62279510498047,388331200
2015-08-12,28.13249969482422,28.854999542236328,27.407499313354492,28.809999465942383,26.017898559570312,404870000
2015-08-13,29.010000228881836,29.100000381469727,28.635000228881836,28.787500381469727,25.997577667236328,194143200
2015-08-14,28.579999923706055,29.077499389648438,28.502500534057617,28.989999771118164,26.18045425415039,171718000
2015-08-17,29.010000228881836,29.412500381469727,28.875,29.290000915527344,26.451379776000977,163538800
2015-08-18,29.107500076293945,29.360000610351562,29.002500534057617,29.125,26.3023738861084,138242800
2015-08-19,29.024999618530273,29.1299991607666,28.670000076293945,28.752500534057617,25.965972900390625,193146000
2015-08-20,28.520000457763672,28.587499618530273,27.907499313354492,28.162500381469727,25.433155059814453,274006400
2015-08-21,27.607500076293945,27.975000381469727,26.412500381469727,26.440000534057617,23.877588272094727,513102000
2015-08-24,23.717500686645508,27.200000762939453,23.0,25.780000686645508,23.281553268432617,648825200
2015-08-25,27.77750015258789,27.77750015258789,25.875,25.934999465942383,23.421524047851562,414406400
2015-08-26,26.772499084472656,27.47249984741211,26.262500762939453,27.422500610351562,24.764873504638672,387098400
2015-08-27,28.0575008392334,28.309999465942383,27.5049991607666,28.229999542236328,25.494108200073242,338464400
2015-08-28,28.042499542236328,28.327499389648438,27.885000228881836,28.322500228881836,25.57765007019043,212657600
2015-08-31,28.00749969482422,28.63249969482422,28.0,28.190000534057617,25.457988739013672,224917200
2015-09-01,27.537500381469727,27.969999313354492,26.84000015258789,26.93000030517578,24.320096969604492,307383600
2015-09-02,27.5575008392334,28.084999084472656,27.282499313354492,28.084999084472656,25.363161087036133,247555200
2015-09-03,28.122499465942383,28.19499969482422,27.510000228881836,27.592500686645508,24.918397903442383,212935600
2015-09-04,27.24250030517578,27.612499237060547,27.127500534057617,27.3174991607666,24.6700439453125,199985200
2015-09-08,27.9375,28.139999389648438,27.579999923706055,28.077499389648438,25.35638999938965,219374400
2015-09-09,28.440000534057617,28.5049991607666,27.4424991607666,27.537500381469727,24.86872673034668,340043200
2015-09-10,27.5674991607666,28.31999969482422,27.475000381469727,28.142499923706055,25.415090560913086,251571200
2015-09-11,27.947500228881836,28.552499771118164,27.940000534057617,28.552499771118164,25.785354614257812,199662000
2015-09-14,29.145000457763672,29.22249984741211,28.71500015258789,28.827499389648438,26.03370475769043,233453600
2015-09-15,28.982500076293945,29.13249969482422,28.604999542236328,29.06999969482422,26.252702713012695,173364800
2015-09-16,29.0625,29.135000228881836,28.860000610351562,29.102500915527344,26.28205108642578,148694000
2015-09-17,28.915000915527344,29.122499465942383,28.43000030517578,28.479999542236328,25.719881057739258,256450400
2015-09-18,28.052499771118164,28.575000762939453,27.967500686645508,28.362499237060547,25.61376953125,297141200
2015-09-21,28.417499542236328,28.842500686645508,28.415000915527344,28.802499771118164,26.011127471923828,200888000
2015-09-22,28.344999313354492,28.545000076293945,28.1299991607666,28.350000381469727,25.602479934692383,201384800
2015-09-23,28.407499313354492,28.68000030517578,28.325000762939453,28.579999923706055,25.81018829345703,143026800
2015-09-24,28.3125,28.875,28.092500686645508,28.75,25.96371841430664,200878000
2015-09-25,29.110000610351562,29.172500610351562,28.5049991607666,28.677499771118164,25.89824104309082,224607600
2015-09-28,28.462499618530273,28.642499923706055,28.110000610351562,28.110000610351562,25.3857364654541,208436000
2015-09-29,28.207500457763672,28.377500534057617,26.96500015258789,27.264999389648438,24.62263298034668,293461600
2015-09-30,27.542499542236328,27.885000228881836,27.1825008392334,27.575000762939453,24.902591705322266,265892000
2015-10-01,27.267499923706055,27.405000686645508,26.827499389648438,27.395000457763672,24.740032196044922,255716400
2015-10-02,27.002500534057617,27.752500534057617,26.887500762939453,27.594999313354492,24.9206485748291,232079200
2015-10-05,27.469999313354492,27.842500686645508,27.267499923706055,27.69499969482422,25.010961532592773,208258800
2015-10-06,27.657499313354492,27.934999465942383,27.4424991607666,27.827499389648438,25.1306209564209,192787200
2015-10-07,27.934999465942383,27.9424991607666,27.352500915527344,27.69499969482422,25.010961532592773,187062400
2015-10-08,27.547500610351562,27.547500610351562,27.052499771118164,27.375,24.721975326538086,247918400
2015-10-09,27.5,28.06999969482422,27.372499465942383,28.030000686645508,25.313501358032227,211064400
2015-10-12,28.1825008392334,28.1875,27.860000610351562,27.899999618530273,25.196094512939453,121868800
2015-10-13,27.704999923706055,28.112499237060547,27.670000076293945,27.947500228881836,25.238985061645508,132197200
2015-10-14,27.822500228881836,27.8799991607666,27.389999389648438,27.552499771118164,24.88226890563965,177849600
2015-10-15,27.732500076293945,28.024999618530273,27.622499465942383,27.96500015258789,25.25479507446289,150694000
2015-10-16,27.94499969482422,28.0,27.63249969482422,27.760000228881836,25.069658279418945,156930400
2015-10-19,27.700000762939453,27.9375,27.52750015258789,27.9325008392334,25.22544288635254,119036800
2015-10-20,27.834999084472656,28.542499542236328,27.704999923706055,28.4424991607666,25.68601417541504,195871200
2015-10-21,28.5,28.895000457763672,28.424999237060547,28.440000534057617,25.68375587463379,167180800
2015-10-22,28.582500457763672,28.875,28.524999618530273,28.875,26.076602935791016,166616400
2015-10-23,29.174999237060547,29.8075008392334,29.082500457763672,29.770000457763672,26.884868621826172,237467600
2015-10-26,29.520000457763672,29.532499313354492,28.729999542236328,28.81999969482422,26.026933670043945,265335200
2015-10-27,28.850000381469727,29.135000228881836,28.497499465942383,28.637500762939453,25.86211585998535,279537600
2015-10-28,29.232500076293945,29.825000762939453,29.014999389648438,29.8174991607666,26.927764892578125,342205600
2015-10-29,29.674999237060547,30.172500610351562,29.5674991607666,30.13249969482422,27.212234497070312,204909200
2015-10-30,30.247499465942383,30.30500030517578,29.862499237060547,29.875,26.97968864440918,197461200
2015-11-02,30.200000762939453,30.34000015258789,29.90250015258789,30.295000076293945,27.35898780822754,128813200
2015-11-03,30.197500228881836,30.872499465942383,30.174999237060547,30.642499923706055,27.672807693481445,182076000
2015-11-04,30.782499313354492,30.954999923706055,30.405000686645508,30.5,27.54411506652832,179544400
2015-11-05,30.462499618530273,30.672500610351562,30.045000076293945,30.229999542236328,27.41714096069336,158210800
2015-11-06,30.27750015258789,30.452499389648438,30.155000686645508,30.264999389648438,27.448888778686523,132169200
2015-11-09,30.239999771118164,30.452499389648438,30.012500762939453,30.142499923706055,27.337779998779297,135485600
2015-11-10,29.225000381469727,29.517499923706055,29.014999389648438,29.1924991607666,26.476177215576172,236511600
2015-11-11,29.092500686645508,29.354999542236328,28.802499771118164,29.02750015258789,26.32653045654297,180872000
2015-11-12,29.065000534057617,29.204999923706055,28.912500381469727,28.93000030517578,26.23810577392578,130102400
2015-11-13,28.799999237060547,28.892499923706055,28.0674991607666,28.084999084472656,25.47172737121582,183249600
2015-11-16,27.844999313354492,28.559999465942383,27.75,28.545000076293945,25.88892364501953,152426800
2015-11-17,28.729999542236328,28.762500762939453,28.329999923706055,28.422500610351562,25.77783203125,110467600
2015-11-18,28.940000534057617,29.372499465942383,28.875,29.322500228881836,26.594083786010742,186698800
2015-11-19,29.40999984741211,29.9375,29.190000534057617,29.69499969482422,26.931917190551758,173183200
2015-11-20,29.799999237060547,29.979999542236328,29.712499618530273,29.825000762939453,27.049827575683594,137148400
2015-11-23,29.8174991607666,29.9325008392334,29.334999084472656,29.4375,26.698389053344727,129930000
2015-11-24,29.332500457763672,29.837499618530273,29.280000686645508,29.719999313354492,26.954599380493164,171212800
